sourceId,sourceName,author,title,description,url,urlToImage,publishedAt,content
cnbc-technology,CNBC Indonesia Tech,,Paket Hemat Grab-Gojek Dihapus Atau Tidak? Ini Kondisi Sebenarnya,Gojek dan Grab Indonesia mengubah skema paket hemat untuk driver.,https://www.cnbcindonesia.com/tech/20260604111751-37-740055/paket-hemat-grab-gojek-dihapus-atau-tidak-ini-kondisi-sebenarnya,https://akcdn.detik.net.id/visual/2025/03/12/pengemudi-ojek-online-ojol-membawa-penumpang-di-kawasan-kp-melayu-jakarta-rabu-1232025-kemenaker-menerbitkan-surat-edaran-ment-1741778866987_169.jpeg?w=1200&q=90,2026-06-04T06:10:00.000Z,Gojek dan Grab Indonesia mengubah skema paket hemat untuk driver.
cnbc-general,CNBC Indonesia News,,"Dolar Tembus Rp18.000, Purbaya: Masih Dalam Perhitungan Asumsi APBN",Tekanan kurs rupiah terhadap dolar AS yang kini telah menembus level Rp 18.000/US$ masih dalam perhitungan asumsi makro APBN 2026.,https://www.cnbcindonesia.com/news/20260604130853-4-740104/dolar-tembus-rp18000-purbaya-masih-dalam-perhitungan-asumsi-apbn,https://akcdn.detik.net.id/visual/2026/04/07/menteri-keuangan-menkeu-purbaya-yudhi-sadewa-saat-tiba-di-istana-negara-jakarta-selasa-742026-1775547499166_169.jpeg?w=1200&q=90,2026-06-04T06:09:58.000Z,Tekanan kurs rupiah terhadap dolar AS yang kini telah menembus level Rp 18.000/US$ masih dalam perhitungan asumsi makro APBN 2026.
tirto-general,Tirto.id,,"Partnering with FPT, 100-year-old Japanese Enterprise Leverages AI to Solve Multinational Workforce Training Challenges - Tirto.id","Partnering with FPT, 100-year-old Japanese Enterprise Leverages AI to Solve Multinational Workforce Training Challenges Tirto.id",https://news.google.com/rss/articles/CBMi1wFBVV95cUxPX0w4a3BnREY1UGR3SzlBX25CbG0xVWJfRzRiVlI0OThDbVZjWXRmYm9ZYkNBVWtSNHFTd2pUZHptRnlJNWZIU0VvYjJldFp5WmYxUmRqSkR4WHZ3Tmt6UEltZlBmZ0pQbU1YVjhrUVluTTZZSkRHbmxLUF9FRTVNZGlWQ0pnLUltV1VZd3Q2ZHh5ZjZjYm9iUk40VlhWTzREQlpocDlIZXZKY29Za3dkQ24tQW1Oakx5QW0yODVsZWhmQVdpNFBQRXFRV25SOEV3QkdGQzEyRQ?oc=5,,2026-06-04T06:09:00.000Z,"Partnering with FPT, 100-year-old Japanese Enterprise Leverages AI to Solve Multinational Workforce Training Challenges Tirto.id"
liputan6-general,Liputan6.com News,,"Ditahan KPK, Silmy Karim Dinonaktifkan dari Kursi Wakil Menteri Imipas",Kebijakan ini diambil untuk memastikan proses hukum dapat berjalan tanpa hambatan.,https://www.liputan6.com/news/read/7651174/ditahan-kpk-silmy-karim-dinonaktifkan-dari-kursi-wakil-menteri-imipas,https://cdn0-production-images-kly.akamaized.net/kMOLDWHM2xSJcJ5BJVi88mJGgb0=/673x379/smart/filters:quality(75):strip_icc()/kly-media-production/medias/7734488/original/044458100_1780540374-2.jpg,2026-06-04T06:08:55.000Z,Kebijakan ini diambil untuk memastikan proses hukum dapat berjalan tanpa hambatan.
cnn-general,CNN Indonesia Nasional,,Silmy Karim dan 7 Pejabat Imigrasi Dinonaktifkan Usai Jadi Tersangka,"Kemenimipas menonaktifkan delapan pejabat, termasuk Wakil Menteri Silmy Karim, terkait kasus pemerasan izin tinggal WNA. Proses hukum KPK didukung penuh.",https://www.cnnindonesia.com/nasional/20260604125746-12-1365285/silmy-karim-dan-7-pejabat-imigrasi-dinonaktifkan-usai-jadi-tersangka,https://akcdn.detik.net.id/visual/2026/06/04/kpk-tetapkan-silmy-karim-sebagai-tersangka-kasus-dugaan-korupsi-1780541520119_169.jpeg?w=360&q=90,2026-06-04T06:07:17.000Z,"Kemenimipas menonaktifkan delapan pejabat, termasuk Wakil Menteri Silmy Karim, terkait kasus pemerasan izin tinggal WNA. Proses hukum KPK didukung penuh."
idntimes-general,IDN Times,,"4 Pelajaran Pengalaman Park Jeong A di Filing for Love, Berdampak? - IDN Times","4 Pelajaran Pengalaman Park Jeong A di Filing for Love, Berdampak? IDN Times",https://news.google.com/rss/articles/CBMisAFBVV95cUxNUko5eUlsVm1KQUFfb0RpMGdfRFZsZHN6cldtbmFUY0RFajYxdkh0QWdpNWdVZldkcFNyMWgwR3Exa1VUTmJ5b0FlUGJlbDBud0RrZWNRbFR3c3hXUm1ZWVhQaDhtYVoteEZlZFotT3Z4UVliRUVlb0dJeHdidF82N2N0VDE1eTdYVDZGSWRWZmM1QldiWVFYQTJTUkZLRUU1SzNTNEVNLUk3Tk9McTd6Q9IBtgFBVV95cUxQTlVlTG5QSjdlaHZUWHJZMW5jcXY3c0loMllBbmIxb25JYXVEaDBGQ24xR3VOanViZ2Znblgwb1VGVlFTOFhzaTZFa2sxdmJTdWhHb2VuU1Bjam1TdVBQMHBkUkZOVzdMQ21TYzVRN0M4UUwzSlN4aDZPV2hsN0JBaUZFZU1TcHAwZjFhMGVnaGdBVlVva2RVR1VrMm1sTmg1OTFaSGpxWHA5ZUNQUmZxalc3Vl8yUQ?oc=5,,2026-06-04T06:07:00.000Z,"4 Pelajaran Pengalaman Park Jeong A di Filing for Love, Berdampak? IDN Times"
kumparan-general,Kumparan,,Menlu Malaysia Tertarik Perluas Penempatan Tenaga Perawat dari RI - kumparan.com - Kumparan.com,Menlu Malaysia Tertarik Perluas Penempatan Tenaga Perawat dari RI - kumparan.com Kumparan.com,https://news.google.com/rss/articles/CBMisAFBVV95cUxQTkZMN1VVNWt3WlljMEpWVnZfdmx6TU5Obk41LVdJejlzTGFYN2tGUDJzdmFoZjdVb09sWHBRU1BkM2JTb1h5LVlXYnE2SXFvYVlRbFdtQ1pzN05CSURGN0xmZWhCNk53UnE4d1ZNYW9hcWZHXzNFMUhuMjUyTjU0TTJCaUVMRmpEYXJrT1hjd0JmOE5pd05HbUJKSFFGZDFyMnZUYXlOb3hhRkVZd3YwVNIBuAFBVV95cUxNRDE2N2lpOFBQR1djSV9xLXhyNHdxbTZuQnlxdE9QdlkwQWRRc3ZOdnh5WEFKclJrMWVnRmV1ZlRDNzE3X2VRSUtiVXByTVl6d28yZEdnTjQxZjZ4YjdCeDZVMEthOWFoUTVMNnlKLXh6RFFfRnloX2QzWWdtODRLVElpZXhpcjV3d2dKek96akcxeldRQWRqR2dEMDBQZTVEYUxucHVTcTFxSWZiZGh0NF9BX0dhNmZU?oc=5,,2026-06-04T06:06:00.000Z,Menlu Malaysia Tertarik Perluas Penempatan Tenaga Perawat dari RI - kumparan.com Kumparan.com
tempo-technology,Tempo Tekno,,Bayi Orangutan Sumatera Lahir di Cagar Alam Jantho,Bayi orangutan sumatera berjenis kelamin jantan tersebut diperkirakan berusia sekitar satu bulan dan terlihat dalam kondisi sehat.,https://tekno.tempo.co/read/2106782/bayi-orangutan-sumatera-lahir-di-cagar-alam-jantho,https://statik.tempo.co/data/2026/06/04/id_1476174/1476174_720.jpg,2026-06-04T06:04:50.000Z,Bayi orangutan sumatera berjenis kelamin jantan tersebut diperkirakan berusia sekitar satu bulan dan terlihat dalam kondisi sehat.
bisnis-general,Bisnis.com,,Penghargaan Bursa Efek London Tandai 20 Tahun Perjalanan Henan Asset - Bisnis.com,Penghargaan Bursa Efek London Tandai 20 Tahun Perjalanan Henan Asset Bisnis.com,https://news.google.com/rss/articles/CBMivAFBVV95cUxOVDBYMWxDa1hFVTViMjgzb0taa1IwM1VDUE95WHpYSXFzU0lVbjNmbE9Mdjk1R0VYQlhlMkNFeXdmbHVlaVN6UFhaNXhueVRRTXBtYUd4VG1VU0gwNFVYNlcyVUFoSmZtYWxTLUdPRTV1cmV3MVJPNHV3LWxtUTR6OG9waF9vZ1lkbGVUenFxY1ZzV0k3V0ZsdkZrUVJiNkpYT3BUcVBRQmZzbDZFWG02dWRwLXBfY2VZcWN0bw?oc=5,,2026-06-04T06:02:31.000Z,Penghargaan Bursa Efek London Tandai 20 Tahun Perjalanan Henan Asset Bisnis.com
cnbc-general,CNBC Indonesia News,,"Wamen Imigrasi Silmy Karim Ditahan KPK, Diborgol Pakai Rompi Oranye","Wamen Imigrasi Silmy Karim Ditahan KPK, Diborgol Pakai Rompi Oranye",https://www.cnbcindonesia.com/news/20260604104642-8-740032/wamen-imigrasi-silmy-karim-ditahan-kpk-diborgol-pakai-rompi-oranye,https://akcdn.detik.net.id/visual/2026/06/04/wamen-imigrasi-silmy-karim-ditahan-kpk-diborgol-pakai-rompi-oranye-1780552359766_169.png?w=1200&q=90,2026-06-04T06:02:05.000Z,"Wamen Imigrasi Silmy Karim Ditahan KPK, Diborgol Pakai Rompi Oranye"
cnn-business,CNN Indonesia Ekonomi,,"IHSG Longsor Nyaris 34 Persen Sejak Awal Tahun, Kini Terkapar di 5.700",IHSG anjlok nyaris 34 persen sejak awal tahun. Analis mengatakan tekanan terhadap pasar saham belum menunjukkan tanda mereda.,https://www.cnnindonesia.com/ekonomi/20260604115654-92-1365269/ihsg-longsor-nyaris-34-persen-sejak-awal-tahun-kini-terkapar-di-5700,https://akcdn.detik.net.id/visual/2025/04/08/ihsg-anjlok-919-persen-1744080508021_169.jpeg?w=360&q=90,2026-06-04T06:01:40.000Z,IHSG anjlok nyaris 34 persen sejak awal tahun. Analis mengatakan tekanan terhadap pasar saham belum menunjukkan tanda mereda.
liputan6-entertainment,Liputan6.com Showbiz,,"Cerita Dee Lestari Rilis Album Baru Setelah 18 Tahun, Usai Diprotes Arie Dagienkz","Dee Lestari sebenarnya sudah cukup lama ingin kembali bermusik, tapi ia ragu. Ada apa?",https://www.liputan6.com/showbiz/read/7647296/cerita-dee-lestari-rilis-album-baru-setelah-18-tahun-usai-diprotes-arie-dagienkz,https://cdn0-production-images-kly.akamaized.net/zS7EpaLlrM92zjQOGzKZgGPt5hg=/0x0:1080x608/673x379/filters:quality(75):strip_icc()/kly-media-production/medias/7737858/original/051159100_1780544333-Dee_Lestari_-__02.jpg,2026-06-04T06:01:01.000Z,"Dee Lestari sebenarnya sudah cukup lama ingin kembali bermusik, tapi ia ragu. Ada apa?"
liputan6-business,Liputan6.com Bisnis,,"Harga Emas 24 Karat 4 Juni 2026: Rincian Antam, Pegadaian, Hartadinata","Simak rincian lengkap harga emas 24 karat dari Antam, Pegadaian, dan Hartadinata pada 4 Juni 2026. Informasi ini penting bagi investor dan pembeli emas.",https://www.liputan6.com/bisnis/read/7650383/harga-emas-24-karat-4-juni-2026-rincian-antam-pegadaian-hartadinata,https://cdn0-production-images-kly.akamaized.net/0SYJzz4BzWRkMx-5cyB-mjFWH20=/673x379/smart/filters:quality(75):strip_icc()/kly-media-production/medias/1071007/original/007878700_1448870952-20151130-Harga-Emas-Kembali-Buyback-AY4.jpg,2026-06-04T06:00:47.000Z,"Simak rincian lengkap harga emas 24 karat dari Antam, Pegadaian, dan Hartadinata pada 4 Juni 2026. Informasi ini penting bagi investor dan pembeli emas."
detik-sports,DetikSport Sepakbola,,"Chelsea Pagari Cucurella Rp 1,4 Triliun!","Marc Cucurella kabarnya diincar Barcelona dan Atletico Madrid. Chelsea memagari sang bek sayap dengan harga tinggi, mulai Rp 1,4 triliun!",https://sport.detik.com/sepakbola/liga-inggris/d-8517398/chelsea-pagari-cucurella-rp-1-4-triliun,https://akcdn.detik.net.id/community/media/visual/2025/05/17/marc-cucurella-1747463009433.jpeg?w=360&q=90,2026-06-04T06:00:35.000Z,"Marc Cucurella kabarnya diincar Barcelona dan Atletico Madrid. Chelsea memagari sang bek sayap dengan harga tinggi, mulai Rp 1,4 triliun!"
liputan6-sports,Liputan6.com Bola,,"Ditargetkan Raih 4 Emas di Asian Games 2026, KOI Tantang Atlet Indonesia Lampaui Target",Indonesia menargetkan empat medali emas Asian Games 2026. Para atlet ditantang untuk bisa meraih prestasi melebihi target.,https://www.liputan6.com/bola/read/7644734/ditargetkan-raih-4-emas-di-asian-games-2026-koi-tantang-atlet-indonesia-lampaui-target,https://cdn0-production-images-kly.akamaized.net/0lxjBLomB-mwie5a-Akpa48ZeYc=/0x0:3999x2254/673x379/filters:quality(75):strip_icc()/kly-media-production/medias/7722834/original/096351600_1780526174-20260603_094150.jpg,2026-06-04T06:00:00.000Z,Indonesia menargetkan empat medali emas Asian Games 2026. Para atlet ditantang untuk bisa meraih prestasi melebihi target.
idntimes-general,IDN Times,,"Hubungan Rumit Tenzin dan Lin di Avatar Korra, Dua Anak Tim Aang! - Duniaku.com","Hubungan Rumit Tenzin dan Lin di Avatar Korra, Dua Anak Tim Aang! Duniaku.com",https://news.google.com/rss/articles/CBMixgFBVV95cUxPTVRtWlZpTk9XV2d0UDluM1VfMDRUWjlaQm1GVEYyTm9jZ1hfUlZBSmJ2UFg2czJNTExMYXdxN2laSTdYYVAyOVBlMktIc0FJSUlQRDZQS2JhZ05oVDdLTFJ4OUVsY0hDUlRocFlQZGlZLWZjeDlSQV9WMmZZUkRWTDhZb0szT2lyRlpVZVBqTlR4M0xKZ2ZPdXRRbU1VcERRdHVySUdmWFU2N2ExVEZ5OGhUSVlpMVdtWjZxcTZUdWlZbmNQTkHSAcsBQVVfeXFMTU1TSGVqRDI5VDdvX254MXJWNG45b09Sd1d0ODdMbWp2enBybElaSVM1NHhzNmJIZG14NnVEQ1NYY1l6YWZfNUloQTBoRE0zeUlHYUExYjBFY2p6STRqTHhuVVNxY0RqbDBNR01hVHJvNGdGV2lNTl8yZlYwLVByYlRpdndhVzAxSzJnaDhBbGlXRjFYZ1JSaUhHMHYxcy1NMmpIY2szSFc0cWtUNF85ZWhjellQUXl6ZkVITzVraTRfSjNGYlhfSVZtVDA?oc=5,,2026-06-04T06:00:00.000Z,"Hubungan Rumit Tenzin dan Lin di Avatar Korra, Dua Anak Tim Aang! Duniaku.com"
kumparan-general,Kumparan,,Menlu Malaysia: Presiden Prabowo Akan Bertemu Anwar Ibrahim pada Agustus - kumparan.com - Kumparan.com,Menlu Malaysia: Presiden Prabowo Akan Bertemu Anwar Ibrahim pada Agustus - kumparan.com Kumparan.com,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQT0drTXZ4LURwYzV1RENyU3d3bkM0MWw5a0l5MXdDdUhac0M5NVRFc2ZvU3FxQWw1QjRQMWdwS3hLaFhBaHNXN25QQ0tEMUFTVXV5a1o3X2g5RUxzM09SeUQ4NzhRbDAxcmQtQnZCRUtqSjlMOEhKUng2QVZ6QUgxVlVfNWlJbG14NGlPU3dfTnFaQUtZbVM1STBsd2NUazRNZkUwaVFFb0N4NThFOHdNSHpkTEpDYnRX0gHAAUFVX3lxTE9WMjV2MlM4TjZSYzdGSEFpU2o1X1J3LW9RcUp5TENPZDBFaDJCOFMtUDBGYVBBS3c4N19yaGhXWDNINldLU0NkSFhncmRlN0MwdGo1YUpCR1pFUGo0V25UZTN1eEpBSlJsWHpfbmZEQUg4QUNoRXBMWGhTTVNsaDZSQWNtT1hzcDEwb3VaSXBIVmpvRHoxNjJpZkhQOEFqLWpEa012QzdDcE9yNElKWlkwZEk2UGUxVTVlNGx0MW1ZSA?oc=5,,2026-06-04T05:59:00.000Z,Menlu Malaysia: Presiden Prabowo Akan Bertemu Anwar Ibrahim pada Agustus - kumparan.com Kumparan.com
liputan6-sports,Liputan6.com Bola,,Panama vs Republik Dominika: Los Canaleros Menang Telak Jelang Piala Dunia 2026,"Bermain di Estadio Rommel Fernandez, Kamis (4/6/2026) pagi WIB, Panama sukses menundukkan Republik Dominika dengan skor meyakinkan 4-2.",https://www.liputan6.com/bola/read/7646677/panama-vs-republik-dominika-los-canaleros-menang-telak-jelang-piala-dunia-2026,https://cdn0-production-images-kly.akamaized.net/AE7lWn8r0qV5hvdRmhevoX3x5Z4=/673x379/smart/filters:quality(75):strip_icc()/kly-media-production/medias/7735816/original/097045500_1780541880-cecilio-waterman-panama.jpg,2026-06-04T05:58:52.000Z,"Bermain di Estadio Rommel Fernandez, Kamis (4/6/2026) pagi WIB, Panama sukses menundukkan Republik Dominika dengan skor meyakinkan 4-2."
cnbc-general,CNBC Indonesia News,,"Mantap! Pemprov DKI Kasih Potongan PBB-P2 Hingga 7,5%, Ini Syaratnya!","Pemprov DKI Jakarta menawarkan insentif PBB-P2 2026, potongan 7,5% untuk pembayaran awal. Juga ada pembebasan sanksi untuk tunggakan sebelumnya.",https://www.cnbcindonesia.com/news/20260604125123-4-740098/mantap-pemprov-dki-kasih-potongan-pbb-p2-hingga-75-ini-syaratnya,https://akcdn.detik.net.id/visual/2024/08/19/bapenda_169.jpeg?w=1200&q=90,2026-06-04T05:58:28.000Z,"Pemprov DKI Jakarta menawarkan insentif PBB-P2 2026, potongan 7,5% untuk pembayaran awal. Juga ada pembebasan sanksi untuk tunggakan sebelumnya."
tribunnews-general,Tribunnews.com,,"Todongkan Senjata ke Polisi, Begal Sadis di Lampung Tewas Ditembak - Tribunnews.com","Todongkan Senjata ke Polisi, Begal Sadis di Lampung Tewas Ditembak Tribunnews.com",https://news.google.com/rss/articles/CBMirgFBVV95cUxOcFNwbWlPZzQ5M080R1pVYjQ1NThqSUlWNUhwVUF3U09YYWNzbGpmbENVcWZxb3JiNnZtTFNBU3NtcmJUb1VlZVV3eXBrSDZjRF9oejJmVk52SE1KdUxfMVY1T0tPb0FVWV9peWpHWDNZaGw3SExHSkV1RzZUQmZXY0ZwWUtMbG9sZnByeTM4aVhHWHBUNXJrdkxBRy12VW5mRmpOcGFfTXF1Ny1pUUHSAbABQVVfeXFMT0d4N3kwYVZQN1c1SlplVzBmbWs2RkNhUEhjM01wVEo4bFV0M1RNQnBRWXQyd2lDTW0zRm5DTnFxeGpGYU50T3RFcW1Yd1dTeXdISmFhb3JOSVlCamtSWndaMkxHUUxEcC1hMFBRdG95MWpqMXNOaUdpZFl1R2NRUDJ1a3VpZGJtU3ZQcmMteEEySVFaREFUbzBDYnYzbVdzRW1tc250cUFaUjZOM25XOHQ?oc=5,,2026-06-04T05:58:00.000Z,"Todongkan Senjata ke Polisi, Begal Sadis di Lampung Tewas Ditembak Tribunnews.com"
cnbc-general,CNBC Indonesia News,,Video: PT SMI Dorong Pengembangan RSA UGM Dengan Pendanaan Kreatif,PT SMI Dorong Pengembangan RSA UGM Dengan Pendanaan Kreatif,https://www.cnbcindonesia.com/news/20260604123316-8-740087/video-pt-smi-dorong-pengembangan-rsa-ugm-dengan-pendanaan-kreatif,https://akcdn.detik.net.id/visual/2026/06/04/pt-smi-dorong-pengembangan-rsa-ugm-dengan-pendanaan-kreatif-1780552240870_169.png?w=1200&q=90,2026-06-04T05:56:12.000Z,PT SMI Dorong Pengembangan RSA UGM Dengan Pendanaan Kreatif
kumparan-general,Kumparan,,"Buron Kasus Penggelapan Sejak 2012, Bo Feng Mei, Ditangkap di Surabaya - kumparan.com - Kumparan.com","Buron Kasus Penggelapan Sejak 2012, Bo Feng Mei, Ditangkap di Surabaya - kumparan.com Kumparan.com",https://news.google.com/rss/articles/CBMitAFBVV95cUxQbG5NUEFtb25nTmtQSnV4bEVjbUx4ZU5HUjZ6VGlYWmxwUklWMUI4RzJHY0xlN0haMWFHMTA0MkRXY0tCbElLZUt5dTVfY3cydnFCVUJCT281djV5MllXY3F1VnFRbVBuemVRQS1CU2pGU3pUczBzN2dqeXgyWkZOVmt3bEYtLTBxOUhaeml3dVlOeWRTMEJqZ21TWHZ5cXpRRUFFRWtXWUM3YnBWNEJiUE9pMnjSAbwBQVVfeXFMTW1veHdLSkJ3NHRqRTRkMnhPbkY1c0ZJODBfNE5TdnZHdEk0dDU5UHFBMUFBb2tFd2U5NERNejZYU1h1NzJnXzFsS1M2c0VHSlI5djI2WmpmbzRpTWxHNFJqZUxmemRwWFdfZU5KbmM0d29sUTB1V0pRWlpaY1BmTkJ3aFpCNHRtUTRkNXB5UU9tbDFpWVMxY2RsbWFkcEFFMUVCNklnaXhpSnhIeE1LNzNadXYzaFhJN2xRbkY?oc=5,,2026-06-04T05:56:00.000Z,"Buron Kasus Penggelapan Sejak 2012, Bo Feng Mei, Ditangkap di Surabaya - kumparan.com Kumparan.com"
liputan6-sports,Liputan6.com Bola,,Manchester United Bersih-bersih Skuad: 4 Nama Dipastikan Pergi,"Manchester United melakukan perombakan besar skuad musim panas ini. Sancho, Malacia, Hojlund, dan Casemiro dipastikan meninggalkan klub.",https://www.liputan6.com/bola/read/7647813/manchester-united-bersih-bersih-skuad-4-nama-dipastikan-pergi,https://cdn1-production-images-kly.akamaized.net/RIDFyg3O1r5MKnwTf22FqqkJ4yo=/673x379/smart/filters:quality(75):strip_icc()/kly-media-production/medias/4329557/original/035206800_1676822039-AP23050557181371.jpg,2026-06-04T05:55:27.000Z,"Manchester United melakukan perombakan besar skuad musim panas ini. Sancho, Malacia, Hojlund, dan Casemiro dipastikan meninggalkan klub."
tribunnews-general,Tribunnews.com,,Tasya Kamila Ungkap Rahasia Hadapi Anak Tantrum Saat Belanja - Tribunnews.com,Tasya Kamila Ungkap Rahasia Hadapi Anak Tantrum Saat Belanja Tribunnews.com,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNUjI0YTV0UkpiNmxUdlZ6SzE5V04tNGk1b1BVZjVkWGtILTE0bVM0QlVxTml0bUxtRWNaWVBXdnhMY2VzeWphM0l4UUZ2WUhoRERFZ0pUTVREYWUzSGwwRE4ybG4wbFY1QmtraWRlSnZQN1dfTEo3cWhESTNXa0RPcGJIZ1lfYV9LVFMtdXhGWkl2cW9LRGhzZUk5OGFUNHFsOGxiamtLNXbSAasBQVVfeXFMT1JQaUhsTnNVaWlJbnRsWVBGYm03akZ6dmJ3dmxQazNuS1lpZUNCV3MwTXdWNEpyaXNoLTJsWUxoYlpGOXJhNmFyalFKem5BUzFuRWZUWGQ3YXVXbUw3WUNINGRXWVFRMDlzZnFLcXRSVURteXNqUHU0WVg3VTB3a0cxb2lVVi03VWtNUDZWMThTbHk4LUdTallnNzZpTnpsajZsN1ZDeVpPZWVr?oc=5,,2026-06-04T05:54:07.000Z,Tasya Kamila Ungkap Rahasia Hadapi Anak Tantrum Saat Belanja Tribunnews.com
tirto-general,Tirto.id,,"SynaXG, Aethertek, and Metanoia Announce Industry's Powered FR2 Open RAN Solution - Tirto.id","SynaXG, Aethertek, and Metanoia Announce Industry's Powered FR2 Open RAN Solution Tirto.id",https://news.google.com/rss/articles/CBMiogFBVV95cUxQa2JGR1J0X2JZQm02VjA0R1pkcUNyLXF3Y29GbExmV1dCemRadnFRMHZJN3Z6c2ZpbjRTalFqQlllMHJNU0dURy0za3REblhja01QMVZhczNRbnlGRmhmTjJtSjdRZXJHeDM0Mm0ySC1HSHFRNndPYTdja0dTLWxoMFRXSFNsT0szLTdrUV9HSTJiMzlhV01GNXJfU1o3bEFENWc?oc=5,,2026-06-04T05:52:05.000Z,"SynaXG, Aethertek, and Metanoia Announce Industry's Powered FR2 Open RAN Solution Tirto.id"
bisnis-general,Bisnis.com,,"Sandiaga Uno Siap Investasi di MUTU, Bidik Peluang Ekonomi Hijau - Bisnis.com","Sandiaga Uno Siap Investasi di MUTU, Bidik Peluang Ekonomi Hijau Bisnis.com",https://news.google.com/rss/articles/CBMitgFBVV95cUxOcDhqcExaVndfUWhwamFpN1piYmZveDdacEV3Q3haTGZIYzcxXzZMR2wxbGVuSVlQUmRYNXJwVV9pTWYyNEZKSWlOTExnME1kZkR5c1hQVV9HVXJzTm9Ja1l6Ri1QMGRqaVhCNGRKSUg4YTlsZzg2VXB0OXFBOUpvSE9keHJKZVhzc3ZzQ3hMcnpvOW1qZV8yQVBrSWZLajRRQlJlTEVZQ0oybjBsY2hTLWVLMUp2Zw?oc=5,,2026-06-04T05:51:44.000Z,"Sandiaga Uno Siap Investasi di MUTU, Bidik Peluang Ekonomi Hijau Bisnis.com"
cnn-general,CNN Indonesia Nasional,,Menteri Imipas Dukung Proses Hukum KPK Jerat Silmy Karim,Kemenimipas mendukung proses hukum KPK terkait kasus izin tinggal WNA yang melibatkan Silmy Karim. 8 pejabat telah dinonaktifkan untuk kelancaran pelayanan.,https://www.cnnindonesia.com/nasional/20260604123354-12-1365280/menteri-imipas-dukung-proses-hukum-kpk-jerat-silmy-karim,https://akcdn.detik.net.id/visual/2024/10/21/jajaran-menteri-kabinet-merah-putih-11_169.jpeg?w=360&q=90,2026-06-04T05:45:20.000Z,Kemenimipas mendukung proses hukum KPK terkait kasus izin tinggal WNA yang melibatkan Silmy Karim. 8 pejabat telah dinonaktifkan untuk kelancaran pelayanan.
liputan6-business,Liputan6.com Bisnis,,"Rupiah Tembus Rp 18.000 per Dolar AS, DPR Minta Pemerintah Segera Mitigasi",Ketua Banggar DPR Said Abdullah meminta pemerintah segera melakukan mitigasi setelah rupiah menembus level Rp 18.000 per dolar AS.,https://www.liputan6.com/bisnis/read/7650032/rupiah-tembus-rp-18000-per-dolar-as-dpr-minta-pemerintah-segera-mitigasi,https://cdn1-production-images-kly.akamaized.net/RwByvqfko8IzFQxdf7ivMZtnTY0=/673x379/smart/filters:quality(75):strip_icc()/kly-media-production/medias/5570900/original/046887800_1777548664-WhatsApp_Image_2026-04-30_at_18.05.11.jpeg,2026-06-04T05:45:03.000Z,Ketua Banggar DPR Said Abdullah meminta pemerintah segera melakukan mitigasi setelah rupiah menembus level Rp 18.000 per dolar AS.
cnbc-general,CNBC Indonesia News,,Video: Inovasi Engineering Pertamina Patra Niaga Amankan Pasokan BBM,Inovasi Engineering Pertamina Patra Niaga Amankan Pasokan BBM dan LPG Nasional,https://www.cnbcindonesia.com/news/20260604120253-8-740079/video-inovasi-engineering-pertamina-patra-niaga-amankan-pasokan-bbm,https://akcdn.detik.net.id/visual/2026/06/04/inovasi-engineering-pertamina-patra-niaga-amankan-pasokan-bbm-lpg-nasional-1780549899986_169.png?w=1200&q=90,2026-06-04T05:44:09.000Z,Inovasi Engineering Pertamina Patra Niaga Amankan Pasokan BBM dan LPG Nasional
liputan6-general,Liputan6.com News,,Prabowo Curiga Sidak MBG Bocor: Nasinya Pulen Kayak Restoran Jepang,Prabowo meminta agar ke depannya tidak ada pemberitahuan jika dirinya hendak berkunjung.,https://www.liputan6.com/news/read/7650465/prabowo-curiga-sidak-mbg-bocor-nasinya-pulen-kayak-restoran-jepang,https://cdn0-production-images-kly.akamaized.net/RriU3aUNSU_DPQ2ew4iXWzachZI=/673x379/smart/filters:quality(75):strip_icc()/kly-media-production/medias/7632888/original/091705200_1780421506-IMG-20260602-WA0042.jpg,2026-06-04T05:42:06.000Z,Prabowo meminta agar ke depannya tidak ada pemberitahuan jika dirinya hendak berkunjung.
tirto-general,Tirto.id,,Menhaj Dorong Komoditas Pangan RI di Rantai Pasok Katering Haji - Tirto.id,Menhaj Dorong Komoditas Pangan RI di Rantai Pasok Katering Haji Tirto.id,https://news.google.com/rss/articles/CBMijgFBVV95cUxPaERzMXNlZUpqZGFlOHQxd3drWGVHbUhzMnREb1JKMUo2OG1ZU0VWZjdrTTJUQTFpNlBXdHI5S0pNai1pb2FLb0lNR0dZNzJ1SktPdkJEVVJjcVpQaVU5cC1QQm5BSVczWmZoOWlLaU4zSnEtMWwwQkZ1R1pSUDJ4WGRWYmxmeEE0aTZRN0RR?oc=5,,2026-06-04T05:42:00.000Z,Menhaj Dorong Komoditas Pangan RI di Rantai Pasok Katering Haji Tirto.id
